group_id,module_path,channel_index,harm_awbir,harm_hsr_balanced_soc,harm_fine_macro_f1,harm_family_macro_f1,harm_benign_false_alert
conv.0:out:21,conv.0,21,0.01237330013936716,0.00035386842528550844,-7.527389505956883e-05,-0.00011762269117920887,-0.0005000000000000004
conv.0:out:22,conv.0,22,0.07271300470984836,0.01499115328936787,0.0320537451172167,0.019320463148572165,-0.0025000000000000022
conv.0:out:23,conv.0,23,0.1262471065183463,0.025217950780119014,0.05308511658305004,0.037813949429070015,-0.005249999999999998
conv.0:out:24,conv.0,24,0.023828828946212754,0.009850410165674756,0.012677892103512667,0.012264324840076446,-0.0030000000000000027
conv.0:out:25,conv.0,25,0.08112148083234386,0.016152485121441212,0.036758298585512716,0.022473813749052107,-0.0027500000000000024
conv.0:out:26,conv.0,26,0.07104404435203557,0.0043139778027987685,0.012940768444189898,0.006018312977829954,0.0002500000000000002
conv.0:out:27,conv.0,27,0.022454844106976703,0.005221167765803447,0.008345196152062861,0.006805915672893126,0.0
conv.0:out:28,conv.0,28,0.021066168375400384,0.0016567476274730597,0.0015510150035933368,0.0028034239198722055,-0.0012500000000000011
conv.0:out:29,conv.0,29,0.08435532274829878,0.02413382660447161,0.0372153995214527,0.023931721196964295,-0.0017500000000000016
conv.0:out:30,conv.0,30,0.00892348562006951,-0.0017725591121119655,-0.004132652787990243,-0.002901560177269058,-0.0002500000000000002
conv.0:out:31,conv.0,31,0.1503798205816801,0.02728325558951261,0.060965237288204244,0.03887262101837641,-0.0075
conv.0:out:32,conv.0,32,0.008662162828906647,0.0001898021553803919,0.00202644623345849,9.043662837993072e-05,0.0010000000000000009
conv.0:out:33,conv.0,33,0.032547478592959506,0.006459707254302727,0.009711320141089552,0.0059626287928216115,0.0002500000000000002
conv.0:out:34,conv.0,34,0.12977028410326377,0.01960431076081709,0.053671973137497386,0.029603187934196584,0.002250000000000002
conv.0:out:35,conv.0,35,0.08866544950806993,0.01684413704359017,0.040252764229805504,0.02163281223359892,0.0005000000000000004
conv.0:out:36,conv.0,36,0.14319418431008613,0.021209586617339543,0.05551667825862272,0.03000094397328046,-0.0007500000000000007
conv.0:out:37,conv.0,37,0.01578156010520051,0.001142029917966858,-0.0005004902709935255,0.0035938163139863644,-0.0040000000000000036
conv.0:out:38,conv.0,38,0.15848045741190267,0.03772880810680393,0.07438121361609573,0.05707196597887343,-0.0072499999999999995
conv.0:out:39,conv.0,39,0.019960933399082108,0.0013607849445070042,0.0018259922021780506,0.0007478601787191952,0.0005000000000000004
conv.0:out:40,conv.0,40,0.0974581293990392,0.017069326041499105,0.032966546826538656,0.020741946356761742,0.0007500000000000007
conv.0:out:41,conv.0,41,0.05348811194854825,0.007350812288885289,0.011051143028233179,0.00988627825713162,-0.0037500000000000033
conv.0:out:42,conv.0,42,0.03905253484691255,0.0052887244651761145,0.008560438103741741,0.005118805946192517,0.0002500000000000002
conv.0:out:43,conv.0,43,0.04468133250929193,0.008605436705806657,0.01234918841224908,0.009569306417756218,0.0
conv.0:out:44,conv.0,44,0.0429158660671561,0.0023548335209908067,0.00758082762118617,0.0013008190964219901,0.0010000000000000009
conv.0:out:45,conv.0,45,0.004261830967478858,0.0010197844619591334,0.001305285190435157,0.007037270731713008,0.0037499999999999964
conv.0:out:46,conv.0,46,0.01190391804253021,-0.0003667363680231739,-0.0006879938281739717,-0.0014108708369866552,0.0
conv.0:out:47,conv.0,47,0.010445160286124775,0.00029917966865047885,0.0003640101330737444,0.0015102328733163084,-0.0010000000000000009
conv.0:out:48,conv.0,48,0.1365890310316129,0.027801190284703237,0.061532624736068686,0.040890063467382776,0.0007500000000000007
conv.0:out:49,conv.0,49,0.06719890605566486,0.003400353868425271,0.009981802819449936,0.005073084902189828,0.0010000000000000009
conv.0:out:50,conv.0,50,0.08772270621544107,0.012954801351133971,0.037274645329796074,0.014423748583487606,0.0002500000000000002
conv.0:out:51,conv.0,51,0.0700657454066972,0.014396010937751308,0.034491996132727354,0.017680843734916296,-0.0002500000000000002
conv.0:out:52,conv.0,52,0.08404714542884227,0.012147337944346137,0.0167551271190709,0.016839951895933347,-0.009000000000000001
conv.0:out:53,conv.0,53,0.0053738863865122445,-0.0004857648383464752,-0.00037974253613237696,-0.000884580168428295,0.0005000000000000004
conv.0:out:54,conv.0,54,0.037845324575594315,0.006913302235805052,0.011438101503746356,0.008726024920806541,0.0005000000000000004
conv.0:out:55,conv.0,55,0.06337118820913239,0.015065143960109356,0.025677635382544084,0.020603157713288578,-0.0030000000000000027
conv.0:out:56,conv.0,56,0.1029900333242111,0.026096187871963966,0.0513643344947039,0.03404317763291609,0.0017500000000000016
conv.0:out:57,conv.0,57,0.029202899830584255,-0.004420138330384432,-0.006579556459027858,-0.004699730350831599,0.0010000000000000009
conv.0:out:58,conv.0,58,0.10758565271336101,0.02336818401158114,0.04876256152826297,0.028542320799917253,-0.0072499999999999995
conv.0:out:59,conv.0,59,0.13323473318183987,0.02079781244973461,0.03893224477139623,0.023601257208854864,-0.005999999999999998
conv.0:out:60,conv.0,60,0.04080382572575832,0.0093421264275374,0.01402136296272638,0.00900149189957189,-0.0012500000000000011
conv.0:out:61,conv.0,61,0.025740171242874876,0.007592086215216343,0.00918321607853434,0.008735252428129003,-0.0007500000000000007
conv.0:out:62,conv.0,62,0.029096754912517703,0.0009136239343734975,0.0018746131228687402,0.0012812298942882494,0.0010000000000000009
conv.0:out:63,conv.0,63,0.01203777847842634,7.077368505709059e-05,-0.001052623152951182,0.00018987361981415152,-0.0010000000000000009
conv.3:out:0,conv.3,0,0.019974742491083112,0.0030046646292423707,0.004095396976707133,0.0037378162148986593,0.0002500000000000002
conv.3:out:1,conv.3,1,0.021183136777240815,0.004194949332475467,0.005456788895314424,0.006647858669696527,-0.0012500000000000011
conv.3:out:2,conv.3,2,0.023609537054203777,0.006218433327971673,0.00852071644716157,0.006649085739442562,0.0
conv.3:out:3,conv.3,3,0.10999138084208847,0.029940485764838348,0.05977395252861073,0.04132246332212175,-0.0012500000000000011
conv.3:out:4,conv.3,4,0.006553132091893353,-0.00012224545600772463,-0.0006181465982096901,-0.0015412472545469624,-0.0007500000000000007
conv.3:out:5,conv.3,5,0.009829116918425593,7.399067074148613e-05,0.0006870035427205545,0.0012800334615136189,-0.0012500000000000011
conv.3:out:6,conv.3,6,0.06985881292885578,0.018253176773363355,0.027313697344617638,0.020952772727274138,-0.0030000000000000027
conv.3:out:7,conv.3,7,0.004490680661215839,-0.0006208782370918375,-0.001965167036208637,-0.0009464303769294302,-0.0005000000000000004
conv.3:out:8,conv.3,8,0.015136266074248377,-0.0005308026379282627,-0.0013902649905132014,0.0011722163290242005,-0.0030000000000000027
conv.3:out:9,conv.3,9,0.0035983379820220783,-0.0002895287115972367,-0.0006394619585294858,-0.00017029386143652125,-0.0002500000000000002
conv.3:out:10,conv.3,10,0.01745605581650738,0.0038121280360302323,0.005771785567360355,0.003703016477255905,0.0005000000000000004
conv.3:out:11,conv.3,11,0.05638144935582765,0.009422551069647733,0.015025767491710251,0.0070695623698316945,0.0
conv.3:out:12,conv.3,12,0.11874890091748648,0.02889174843171946,0.058069890837650795,0.04069452532059048,0.0012500000000000011
conv.3:out:13,conv.3,13,0.05040194542460466,0.008090718996300456,0.016569113085068476,0.0055786106694761806,-0.0010000000000000009
conv.3:out:14,conv.3,14,0.006344849778608453,-0.0009554447482708617,-0.0026632997224215194,-0.0008213906465757148,-0.0005000000000000004
conv.3:out:15,conv.3,15,0.004222003463958374,0.0005082837381373551,0.0003777665199077296,0.0005605031918169967,-0.0005000000000000004
conv.3:out:16,conv.3,16,0.03570255771341904,-0.0003281325398102053,0.0034942376566654554,0.0016335754780800738,-0.0015000000000000013
conv.3:out:17,conv.3,17,0.03320162217815185,-0.002866334244812613,-0.0011840151629834983,-0.0027363001506883755,0.0005000000000000004
conv.3:out:18,conv.3,18,0.010219816594206912,0.00011902847032330133,-2.51491731264597e-05,0.0012692477158444682,-0.0010000000000000009
conv.3:out:19,conv.3,19,0.003965531137563721,0.0001898021553803919,0.00021391178565699498,-0.0006486971194143987,0.0
conv.3:out:20,conv.3,20,0.04156425037648553,0.01302557503619109,0.017360048457217503,0.014924756508690074,-0.0017500000000000016
conv.3:out:21,conv.3,21,0.112885763628652,0.01813736528872445,0.045728850917074015,0.026049551365101786,-0.0002500000000000002
conv.3:out:22,conv.3,22,0.09345006471911926,0.015975550908798458,0.03797198540161095,0.022310604813247203,-0.0005000000000000004
conv.3:out:23,conv.3,23,0.13491547782736196,0.018783979411291618,0.053021466732134814,0.026557045477939245,0.0005000000000000004
conv.3:out:24,conv.3,24,0.021879289307088056,0.007453755830786529,0.008944335352011668,0.008498921343832677,0.0010000000000000009
conv.3:out:25,conv.3,25,0.015636267334073813,0.00338426894000321,0.004170026562382745,0.004632386987910353,-0.0005000000000000004
conv.3:out:26,conv.3,26,0.08934971692679586,0.013935981984880164,0.03752597891888532,0.014974980757583634,-0.0007500000000000007
conv.3:out:27,conv.3,27,0.058144766640126286,0.01330866977641948,0.0321546551285401,0.01675076585941837,0.0005000000000000004
conv.3:out:28,conv.3,28,0.06558995753184489,0.004619591442818066,0.011493304216585676,0.004831053248623651,-0.0005000000000000004
conv.3:out:29,conv.3,29,0.005936548267213267,0.0009297088627955585,0.0010264724378363788,0.0013820240661230887,0.0
conv.3:out:30,conv.3,30,0.017193850853042817,0.0032459385555734244,0.0034441941517269203,0.002943784439444208,-0.0005000000000000004
conv.3:out:31,conv.3,31,0.014392493808225437,0.0028470323307061007,0.003607868024780636,0.003413371360653006,0.0002500000000000002
conv.3:out:32,conv.3,32,0.0976651644586495,0.02231301270709346,0.046618786850415206,0.031069687514859057,0.0002500000000000002
conv.3:out:33,conv.3,33,0.0073512122781823445,0.00015119832716742332,0.001024447753188995,-0.0007573904165361078,0.0005000000000000004
conv.3:out:34,conv.3,34,0.03188071257148177,0.008138973781566666,0.010867571509979856,0.010508922721361724,-0.0015000000000000013
conv.3:out:35,conv.3,35,0.004998300957442212,0.00035386842528550844,0.0002724926163728547,-0.00010291224711600488,0.0
conv.3:out:36,conv.3,36,0.1346287527502243,0.019556055975550907,0.05193071097295743,0.02959140414128436,-0.0002500000000000002
conv.3:out:37,conv.3,37,0.025542499397081565,0.0011806337461798266,0.002691085220704603,0.0012038227139471447,0.0010000000000000009
conv.3:out:38,conv.3,38,0.0060422949668921845,-0.0006047933086697765,-0.0005459313510018937,-0.0012506462302677157,-0.0007500000000000007
conv.3:out:39,conv.3,39,0.04172458177122166,0.012002573588547533,0.01650891063943427,0.014005504850901795,-0.0015000000000000013
conv.3:out:40,conv.3,40,0.01722944912771311,0.00430754383142995,0.00512235401308192,0.005211249425483566,-0.0007500000000000007
conv.3:out:41,conv.3,41,0.004977261696889241,-0.0004632459385555676,-0.0008256413994079947,-0.0011902386931101905,-0.0007500000000000007
conv.3:out:42,conv.3,42,0.029168003205582185,0.0008782370918449245,0.0027267754647166687,0.0011175661760389755,0.0
conv.3:out:43,conv.3,43,0.00354392263860112,-0.00013511339874539008,-0.00036281878176391835,3.7329834120081173e-05,0.0002500000000000002
conv.3:out:44,conv.3,44,0.01443290263651331,0.003483995496220027,0.005204523526221805,0.0033100247578358166,-0.0002500000000000002
conv.3:out:45,conv.3,45,0.006920544114343505,0.0013704359015602186,0.0016987908721636247,0.001901043673305125,-0.0007500000000000007
conv.3:out:46,conv.3,46,0.016070165400895106,-0.0009972655621682536,-0.0024196208631930283,-0.0010014040532166923,-0.002250000000000002
conv.3:out:47,conv.3,47,0.004022619502682483,0.0008943220202670132,0.0010056302792963434,0.003037892671760689,-0.0015000000000000013
conv.3:out:48,conv.3,48,0.12268062234596527,0.028486408235483346,0.05711834118246706,0.04038391229840932,0.0010000000000000009
conv.3:out:49,conv.3,49,0.06831220300969627,0.016988901399388745,0.03818134139997198,0.02235485759786604,-0.0002500000000000002
conv.3:out:50,conv.3,50,0.14400009835393493,0.028428502493163893,0.0630148713813834,0.042010914974188074,0.0015000000000000013
conv.3:out:51,conv.3,51,0.05259833169721638,0.012887244651761304,0.02284207784397363,0.011952364436336627,-0.0017500000000000016
conv.3:out:52,conv.3,52,0.023601289915632657,0.003619108894965417,0.003960480582599679,0.004861315267274735,-0.0037500000000000033
conv.3:out:53,conv.3,53,0.006899077147250348,0.0011388129322824347,0.001393221308669701,0.0016205383459453326,0.0
conv.3:out:54,conv.3,54,0.038631197155524995,-0.005201865851696977,-0.0035496653187822025,-0.005285234685518114,-0.0007500000000000007
conv.3:out:55,conv.3,55,0.06209188197979973,0.014875341804728964,0.032802268750956376,0.019309637666346746,-0.0010000000000000009
conv.3:out:56,conv.3,56,0.012673884987663272,0.0036802316229692655,0.005202859954221317,0.004182594776772519,0.0
conv.3:out:57,conv.3,57,0.002963833974994056,-0.0003635193823387506,-0.0004515416720495269,-0.000749352449543883,0.0002500000000000002
conv.3:out:58,conv.3,58,0.004306612904744288,0.000717387807624259,0.0005137111136432893,0.0009762010174637625,-0.0002500000000000002
conv.3:out:59,conv.3,59,0.036510942731897054,0.010004825478526602,0.018276668068916258,0.010957949751355778,-0.0007500000000000007
conv.3:out:60,conv.3,60,0.04691265413862244,0.002760173717226949,0.0072557702805055024,0.003436558341096241,0.0
conv.3:out:61,conv.3,61,0.015204608296651165,0.001926974424963812,0.003913328461652044,0.000813807093473895,0.0
conv.3:out:62,conv.3,62,0.01980885523723373,0.004687148142190761,0.006789952705457236,0.005488439753121854,-0.0005000000000000004
conv.3:out:63,conv.3,63,0.0027860111869961093,0.00011581148463887803,2.324486455163033e-05,0.00024309845621228732,0.0
conv.3:out:64,conv.3,64,0.002612822592678765,0.00010294354190124033,0.00015006591539556968,0.0005652932663808841,0.0005000000000000004
conv.3:out:65,conv.3,65,0.031202144555898283,0.005626507962039562,0.00895731152574375,0.006392428049866394,-0.0030000000000000027
conv.3:out:66,conv.3,66,0.033820784134941564,0.006163744571336671,0.009453715128115547,0.006997785755977426,0.0005000000000000004
conv.3:out:67,conv.3,67,0.004346118337240821,-0.00010937751327005918,-0.0003735359531027438,-0.0003784096832375461,-0.0005000000000000004
conv.3:out:68,conv.3,68,0.09887176374645469,0.02581631011741997,0.0515773168725453,0.034403901594701414,-0.0010000000000000009
conv.3:out:69,conv.3,69,0.002908776857522463,-0.0017275213125301503,-0.0023792459102591756,-0.0018823006097723471,-0.0002500000000000002
conv.3:out:70,conv.3,70,0.004545320373062087,-0.00018336818401160082,-0.0002043508619313794,-0.0007966095396766404,0.0002500000000000002
conv.3:out:71,conv.3,71,0.11885424814636983,0.01790252533376227,0.04511471581622539,0.023795153452178086,-0.0010000000000000009
conv.3:out:72,conv.3,72,0.005130884152508815,-0.00014798134148302777,-0.0006529796642967822,-0.0008051011547272058,-0.0005000000000000004
conv.3:out:73,conv.3,73,0.00379370776516896,-0.00013511339874539008,-0.0007994319352950807,-0.00033134791905653493,0.0
conv.3:out:74,conv.3,74,0.057280911842763446,0.020460028952871162,0.029147141829152345,0.028280622664454524,-0.00775
conv.3:out:75,conv.3,75,0.02593655364452943,0.002502814862473862,0.004895496535212707,0.0024705319160964745,-0.0030000000000000027
conv.3:out:76,conv.3,76,0.020085560348205838,-0.00294354190123855,-0.003133528219449788,-0.001990575937291683,-0.0002500000000000002
conv.3:out:77,conv.3,77,0.06260357708380611,0.018092327489142662,0.029465790126472102,0.020447629463836936,-0.0007500000000000007
conv.3:out:78,conv.3,78,0.06180921876182778,0.008830625703715594,0.014024699968847365,0.011613167857208784,-0.0012500000000000011
conv.3:out:79,conv.3,79,0.018673274984653713,0.004256072060479343,0.005468122625582272,0.003854054479268676,-0.0002500000000000002
conv.3:out:80,conv.3,80,0.011112293019601904,-0.0005887083802477155,-0.0009979832294632063,-0.0009150670707804842,-0.0020000000000000018
conv.3:out:81,conv.3,81,0.020371288726420994,0.0029371079298697034,0.004049290071799216,0.003427525276719523,-0.0005000000000000004
conv.3:out:82,conv.3,82,0.010941959609324646,0.0016824835129483628,0.0018016073770190655,0.0028838002001890795,-0.003250000000000003
conv.3:out:83,conv.3,83,0.0019656164967725635,0.000341000482547843,0.0002559900916612179,0.0006074076367592607,-0.0002500000000000002
conv.3:out:84,conv.3,84,0.11420223637383206,0.018397941129161988,0.04405468050984784,0.026927852230940852,-0.003250000000000003
conv.3:out:85,conv.3,85,0.004674953271984493,-0.0002380569406466304,-0.0006477478325790376,-0.00026220269593135725,-0.0005000000000000004
conv.3:out:86,conv.3,86,0.04871494492709307,0.0014347756152484903,0.006282837724543522,0.0020770844154915924,0.0012500000000000011
conv.3:out:87,conv.3,87,0.07276876208667325,0.01996139617178702,0.0314494856970885,0.022147448906983502,-0.0012500000000000011
conv.3:out:88,conv.3,88,0.03914924726243991,-0.006376065626507971,-0.006399281221184494,-0.005148293488228872,0.0017500000000000016
conv.3:out:89,conv.3,89,0.02704135147399738,0.0055814701624577745,0.00853924404264772,0.005909135268290511,0.0012500000000000011
conv.3:out:90,conv.3,90,0.014568691321668674,0.001775776097796361,0.0036112609241943927,0.0015428543094296865,0.0015000000000000013
conv.3:out:91,conv.3,91,0.012844747869430094,0.0012449734598680984,0.0004912933668359543,0.0025946259972047248,-0.0040000000000000036
conv.3:out:92,conv.3,92,0.09967422100940941,0.016004503779958157,0.03944584706671628,0.020464738507878,-0.0012500000000000011
conv.3:out:93,conv.3,93,0.13695300924611248,0.01991314138652084,0.054707950091734237,0.029593698408697966,0.0010000000000000009
conv.3:out:94,conv.3,94,0.04571262929003227,0.004339713688274072,0.007222118736522676,0.005077194600048296,-0.004749999999999997
conv.3:out:95,conv.3,95,0.058125497010438114,0.010268618304648536,0.018213331116387677,0.010758359794971195,0.0002500000000000002
conv.3:out:96,conv.3,96,0.006927583706747037,-0.0008042464211034384,-0.0028499238048455,0.00034871188685481336,-0.002250000000000002
conv.3:out:97,conv.3,97,0.01731571488528292,0.0038700337783496574,0.005152428053068037,0.005124089112549246,-0.0002500000000000002
conv.3:out:98,conv.3,98,0.018112912694449288,0.004905903168730907,0.006415050909732822,0.005372512528254991,-0.0005000000000000004
conv.3:out:99,conv.3,99,0.01398817753496556,0.002756956731542526,0.003231929786502552,0.003468657462687874,0.0005000000000000004
conv.3:out:100,conv.3,100,0.036944866753402646,0.010886279556055978,0.01679826206736945,0.01158646244808903,-0.002250000000000002
conv.3:out:101,conv.3,101,0.1768734937715114,0.03524851214412095,0.08062081621385464,0.05773868118897696,-0.0010000000000000009
conv.3:out:102,conv.3,102,0.009868535691793436,0.0027376548174360693,0.0038434539091874997,0.0028074177651361554,0.0
conv.3:out:103,conv.3,103,0.0047462933917142,-0.0005533215377191703,0.0002809682779811862,-0.0005031913225755913,0.0010000000000000009
conv.3:out:104,conv.3,104,0.015294637177630578,0.0037124014798133875,0.004908522778504509,0.003713027315950912,-0.0005000000000000004
conv.3:out:105,conv.3,105,0.05371499857690627,0.015801833681840127,0.024672939959530682,0.017989874644498305,0.0002500000000000002
conv.3:out:106,conv.3,106,0.03967407292134887,-0.00039568923918290033,0.004018186101878429,-0.0014027692518068235,0.0012500000000000011
conv.3:out:107,conv.3,107,0.1415438701863069,0.022795560559755512,0.05977969622031043,0.034252623150444195,-0.0002500000000000002
conv.3:out:108,conv.3,108,0.012568306532274415,0.0031719478848319105,0.0044872857390703125,0.0034429374920335043,-0.0005000000000000004
conv.3:out:109,conv.3,109,0.07023947255370337,0.013434132218111627,0.01970234358827161,0.0154998214578842,-0.0002500000000000002
conv.3:out:110,conv.3,110,0.16032082025744873,0.03192858291780601,0.07321585533666408,0.05046916447557481,0.0
conv.3:out:111,conv.3,111,0.005584834581617955,0.0003635193823387506,0.0008329174466679135,0.00017030415486529726,0.0
conv.3:out:112,conv.3,112,0.03428584955977223,0.0006433971368827174,0.00208455836139243,-0.0012064795657964478,0.0002500000000000002
conv.3:out:113,conv.3,113,0.08741092148001993,0.025571819205404522,0.05039876434490076,0.034455439456851256,0.0002500000000000002
conv.3:out:114,conv.3,114,0.016648583954153216,0.004333279716905253,0.006100579914420146,0.004732602225641536,0.0
conv.3:out:115,conv.3,115,0.027744375515317377,-0.0006594820653048061,0.000996183271559259,0.00265272456028387,-0.0017500000000000016
conv.3:out:116,conv.3,116,0.08946291762474018,0.017867138491233725,0.03661878938308771,0.02518936458008425,-0.006249999999999999
conv.3:out:117,conv.3,117,0.00894737680705696,-0.000408557181920538,-0.0004187597154594602,-0.0011999320944687808,-0.0005000000000000004
conv.3:out:118,conv.3,118,0.024553404470142533,0.0030432684574553392,0.004850779206201361,0.0022483915733571003,-0.0017500000000000016
conv.3:out:119,conv.3,119,0.004074347861728112,0.0005694064661412035,0.00043414585164980313,0.0003737109353065815,-0.0007500000000000007
conv.3:out:120,conv.3,120,0.023817971094831566,0.0006240952227762331,0.0015186527780285397,0.00029032967305875346,0.0020000000000000018
conv.3:out:121,conv.3,121,0.014275899497921464,0.00013833038442978562,-0.002588885740869351,0.0024570534971546376,-0.004250000000000004
conv.3:out:122,conv.3,122,0.015678865297360914,0.0025639375904777106,0.003656523922303756,0.003151098629288307,0.0007500000000000007
conv.3:out:123,conv.3,123,0.0794503160459489,0.02306257037156184,0.047371029153333244,0.029901355402750296,0.0
conv.3:out:124,conv.3,124,0.023414824782679578,0.0048640823548335155,0.0067065116406567205,0.005365173098610954,-0.0002500000000000002
conv.3:out:125,conv.3,125,0.003805779800849725,0.00043429306739584117,0.0003542854646158,0.0005390297299692204,0.0
conv.3:out:126,conv.3,126,0.020450066619147753,-0.012050828373813743,-0.01655323368198769,-0.011338064308928697,-0.0015000000000000013
conv.3:out:127,conv.3,127,0.13063016661026255,0.021573105999678294,0.05009875320949375,0.0341745139198264,-0.006999999999999999
conv.7:out:0,conv.7,0,7.440367261399156e-05,6.433971368818847e-06,4.328076895876443e-06,1.1576158997383956e-05,0.0
conv.7:out:1,conv.7,1,0.02238928904761184,0.0018690686826443592,0.002590037189658112,0.004248503180319663,-0.0015000000000000013
conv.7:out:2,conv.7,2,0.017105887349859742,0.00018015119832714976,0.0029417997969722887,0.002609717182740945,0.0010000000000000009
conv.7:out:3,conv.7,3,0.09109464585556588,0.012111951101817592,0.0377899893371495,0.014189808948856353,0.0072499999999999995
conv.7:out:4,conv.7,4,0.06181033417949601,0.014942898504101632,0.03279964764644194,0.018375743918737752,-0.0007500000000000007
conv.7:out:5,conv.7,5,0.019712791540240995,0.0025703715618465295,0.002827401498129656,0.002517229838373547,0.0
conv.7:out:6,conv.7,6,0.025408162122479844,0.0013800868586134607,0.0031184281736773567,0.0013642023876282439,0.0
conv.7:out:7,conv.7,7,0.08645190902410463,0.016207173878076242,0.03876767879066989,0.02347008758178959,0.0017500000000000016
conv.7:out:8,conv.7,8,0.023248493715385985,0.0005597555090879891,0.00044518744358679196,0.000963002946405167,-0.0010000000000000009
conv.7:out:9,conv.7,9,0.04585124739005617,0.00989223097957212,0.015597454367003882,0.011233014520409368,-0.0020000000000000018
conv.7:out:10,conv.7,10,0.11730895033089578,0.01978767894482869,0.050194386328062834,0.030858341678416057,0.0
conv.7:out:11,conv.7,11,0.03930405570030731,-0.0036963165513913543,0.0007174314540396853,-0.007074981671197023,0.009250000000000001
conv.7:out:12,conv.7,12,0.014511286004818527,0.002216503136561021,0.0023388012869164365,0.002427633181458777,-0.0010000000000000009
conv.7:out:13,conv.7,13,0.0738901022889816,0.015827569567315403,0.03553564070687887,0.02343075987251897,-0.0020000000000000018
conv.7:out:14,conv.7,14,0.010042648359983147,-0.0017307382982145736,-0.0013205053200940897,-0.001637554358395299,0.0017500000000000016
conv.7:out:15,conv.7,15,0.07014553077795033,0.01858774328454238,0.028910749915227685,0.020558973756656607,-0.0030000000000000027
conv.7:out:16,conv.7,16,0.009223086786111804,0.0013189641306096123,0.0031818649498356333,0.0013700221920802669,0.0005000000000000004
conv.7:out:17,conv.7,17,0.011616272688995179,-0.013315103747788326,-0.017577354950089275,-0.015238757417359361,0.0012500000000000011
conv.7:out:18,conv.7,18,0.0005392279254389986,2.8952871159726445e-05,-2.6589217820172095e-05,-6.16804735126264e-05,0.0
conv.7:out:19,conv.7,19,0.013424705363684347,-0.0014862473861991382,-0.0033550442119543167,-0.0011247647121369608,-0.0010000000000000009
conv.7:out:20,conv.7,20,0.005153532241041481,0.00010294354190124033,0.0008168390122982316,-0.00018343553794153422,-0.0002500000000000002
conv.7:out:21,conv.7,21,0.03784675848526328,0.004838346469358212,0.00970888891921029,0.004529170535367388,0.0017500000000000016
conv.7:out:22,conv.7,22,0.0018684032229689515,0.00027344378317514795,0.00029804268234789877,0.00032830689003882085,0.0
conv.7:out:23,conv.7,23,0.005183709138810467,0.00022518899790896496,-0.001150968420783216,-0.00021583961001769847,-0.0002500000000000002
conv.7:out:24,conv.7,24,0.0057527099922828895,-0.00029917966865047885,-0.0010044814311657158,-0.00015270220269836265,-0.0010000000000000009
conv.7:out:25,conv.7,25,0.0030621938928112827,0.00041177416760493357,-8.221810108066663e-06,0.0007571329998530274,-0.0010000000000000009
